"star_code":"Star_name":"distance from the sun":"Equivalent Temperature":"relative mass":"Radius":"RELATIVE LUMINOSITY":"Stellar Class"
663:"Dar-es-Salaam":195,326:3474:0,1:0,52:0,06:"M|1|V"
2469:"Talitha":48,665:2697:0,4:0,11:0,06:"M|6|V"
3075:"Thala":972,585:4592:0,5:0,88:0,52:"K|2|V"
1819:"New Caledonia":409,831:NA:0,6:0,82:0,38:"K|3|V"
1428:"Kuzuu":70,486:5584:0,9:1,13:0,96:"G|2|V"
579:"Coloma":296,543:3217:0,2:0,43:0,07:"M|2|V"
2445:"Svalstad":525,709:3473:0,4:0,36:0,06:"M|0|V"
1170:"Ictus":578,076:2816:0,3:0,09:0,03:"M|6|V"
2661:"Vard":362,643:4008:0,6:0,8:0,18:"K|6|V"
137:"Angra":532,012:2740:0,4:0,08:0,02:"M|6|V"
2420:"Stratford":527,715:2893:0,2:0,49:NA:"M|2|V"
301:"Benfled":270,772:2648:0,3:0,19:0,05:"M|5|V"
1262:"Joshua":638,782:2731:0,2:0,08:0,06:"M|5|V"
68:"Algedi":115,663:3231:0,4:0,16:0,02:"M|2|V"
2111:"Raldamax":612,919:2449:0,4:0,42:0,03:"M|2|V"
854:"Fathepur":358,295:NA:0,9:0,98:1,18:"G|4|V"
1182:"Illyria":473,967:NA:0,1:0,4:0,06:"M|3|V"
1015:"Guangzho":305,802:3309:0,3:0,32:0,01:"M|0|V"
727:"Dol":282,033:3037:0,3:0,08:0,03:"M|1|V"
876:"Firgrove":389,622:2730:0,3:0,57:0,04:"M|4|V"
1199:"Ingress":53,015:3082:0,3:0,49:NA:"M|4|V"
76:"Alkes":118,845:5507:1:1,05:0,99:"G|5|V"
1137:"Horsham":387,483:3947:0,6:0,82:0,31:"K|7|V"
2496:"Tatopani":475,226:2675:0,4:0,41:0,06:"M|4|V"
2868:"Logan Prime":536,04:2581:0,2:0,42:0,07:"M|2|V"
1627:"Matsuida":306,882:4696:0,5:0,85:0,55:"K|2|V"
157:"Apostica":166,39:4074:0,7:0,77:0,52:"K|2|V"
1134:"Hoonaar":531,413:2688:0,3:0,33:0,04:"M|2|V"
1792:"Naka Pabni":477,362:3064:0,4:0,11:0,07:"M|3|V"
1740:"Molino":479,669:3759:0,6:0,81:0,37:"K|7|V"
3037:"Transfer Station J239H2":635,105:2756:0,4:0,11:0,07:"M|4|V"
1115:"Hiratsuka":361,977:2450:0,2:0,31:0,05:"M|8|V"
2107:"Raetia":625,433:3190:0,4:0,54:0,02:"M|3|V"
369:"Borgan's Rift":425,268:2569:0,4:0,25:0,02:"M|3|V"
300:"Benet":269,224:5632:1:1,09:1,43:"G|2|V"
696:"Deshler":227,569:3897:0,6:0,79:0,25:"K|7|V"
1271:"Junior":399,621:2494:0,3:0,2:0,03:"M|2|V"
2476:"Tamsalu":234,775:3251:0,3:0,57:0,07:"M|3|V"
3033:"Star Cluster P24":1572,035:2832:0,4:0,17:0,03:"M|5|V"
1091:"Helsingfors":209,705:3537:0,2:0,7:0,03:"M|1|V"
1801:"Nashuar":224,427:5453:0,9:1,13:1,17:"G|4|V"
3109:"Fager":1594,56:5568:0,9:1,12:1,49:"G|4|V"
1637:"Maynard":304,505:2441:0,3:0,17:0,06:"M|1|V"
3011:"Haublan":614,137:3053:0,2:0,19:0,03:"M|2|V"
738:"Dralkig":528,922:3751:0,7:0,91:0,12:"K|3|V"
747:"Duantia":344,895:2826:0,2:0,35:0,07:"M|2|V"
2637:"Urjala":423,517:2620:0,1:0,51:0,01:"M|4|V"
1538:"Lushun":525,771:5428:0,9:1,04:0,83:"G|4|V"
2481:"Tanh Linh":249,237:2576:0,4:0,52:0,06:"M|5|V"
2733:"Wedderborg":479,88:5301:0,9:1,05:1,24:"G|5|V"
728:"Domain":250,282:4433:0,6:0,92:0,34:"K|2|V"
151:"Aodh":199,42:4725:0,8:0,84:0,43:"K|2|V"
2206:"Saffel":28,195:2418:0,4:0,7:0,03:"M|2|V"
922:"Gallatin":177,191:5393:1:1,14:0,87:"G|2|V"
2425:"Styk":106,211:2450:0,1:0,41:0,07:"M|8|V"
1616:"Marlowe's Rift":250,609:2717:0,2:0,32:0,02:"M|5|V"
1021:"Gurnet":249,28:2733:0,4:0,09:0,06:"M|1|V"
1218:"Itabaiana":332,811:4290:0,6:0,9:0,14:"K|5|V"
2455:"Symington":152,749:3117:0,4:0,49:NA:"M|1|V"
2823:"Zavijava":31,804:2612:0,2:0,45:0,04:"M|1|V"
206:"Atzenbrugg":416,882:2884:0,2:0,64:0,05:"M|5|V"
1357:"Kinkaid":457,257:5635:0,9:1,06:1,33:"G|2|V"
193:"Ashkum":150,856:2844:0,4:0,54:0,06:"M|3|V"
3173:"Winston":1317,673:2484:0,3:0,61:0,05:"M|4|V"
224:"Awyron":489,679:3252:0,3:0,28:0,02:"M|3|V"
2644:"Valabhi":478,969:3202:0,1:0,67:0,07:"M|2|V"
3056:"Landrum":1265,21:3203:0,3:0,25:0,06:"M|2|V"
2259:"Scheuerheck":360,357:2479:0,2:0,5:0,05:"M|8|V"
3170:"Hallelujah":1177,918:2992:0,2:0,33:0,02:"M|2|V"
1858:"New Vandenburg":434,541:NA:0,2:0,45:0,08:"M|2|V"
2060:"Praxton":563,038:3342:0,4:0,41:0,07:"M|1|V"
1325:"Kendall":421,178:2744:0,2:0,64:0,06:"M|2|V"
1764:"Morven":563,9:4024:0,6:0,72:0,1:"K|6|V"
71:"Algot":119,228:3832:NA:0,92:0,16:"K|3|V"
268:"Basiliano":343,42:2856:0,3:0,29:0,08:"M|0|V"
2104:"Radlje":381,223:2861:NA:0,49:0,02:"M|5|V"
1698:"Midale":408,778:2473:0,1:0,09:0,05:"M|4|V"
2456:"Symsonia":496,055:4586:0,7:0,94:0,21:"K|2|V"
826:"Esztergom":256,264:2895:0,2:0,64:0,02:"M|5|V"
3001:"Lynn":1024,177:5430:0,9:1,05:1,36:"G|4|V"
1547:"Lyreton":424,809:2578:0,2:0,36:0,02:"M|6|V"
2399:"Stapelfeld":449,627:5454:1:1,11:0,85:"G|4|V"
111:"Alyina":366,636:3025:0,4:0,1:0,05:"M|3|V"
1733:"Mkuranga":355,783:4236:0,6:0,9:0,52:"K|3|V"
183:"Arromanches":432,784:3052:0,4:0,23:0,06:"M|1|V"
1202:"Inner End":592,086:3295:0,2:0,68:0,02:"M|1|V"
2282:"Serenity":556,611:3783:0,5:0,74:0,31:"K|3|V"
2925:"The Rock":507,196:2470:0,2:0,47:0,02:"M|7|V"
1495:"Linhauiguan":426,015:2955:0,3:0,42:0,08:"M|2|V"
813:"Epsilon Eridani":28,075:5300:0,9:1,1:0,75:"G|4|V"
2015:"Perrot":271,523:4433:0,6:0,75:0,42:"K|2|V"
1776:"Muroto":280,403:2937:0,1:0,56:0,02:"M|1|V"
1571:"Malaga":577,046:NA:0,6:0,8:0,16:"K|5|V"
1040:"Hall":46,401:3103:0,2:0,17:0,06:"M|2|V"
2633:"Unzmarkt":364,943:NA:0,3:0,09:0,02:"M|8|V"
1006:"Grobin":119,956:5385:0,9:1,09:1,3:"G|4|V"
2652:"Valmiera":230,514:2989:0,4:0,41:0,06:"M|2|V"
1280:"Kajikazawa":167,797:5429:0,9:1,1:0,91:"G|4|V"
614:"Covington":390,202:4162:0,7:0,95:0,23:"K|5|V"
1254:"Joan's Post":565,66:5474:1:1,11:0,92:"G|5|V"
2065:"Preston":214,442:2969:0,4:0,4:0,04:"M|5|V"
37:"Afleir":51,367:2544:0,2:0,15:0,07:"M|4|V"
1237:"Jarett":427,535:2526:0,2:0,3:0,02:"M|2|V"
2974:"Castile":1288,895:3263:0,1:0,36:0,03:"M|3|V"
1146:"Huaide":473,488:3222:0,1:0,67:0,06:"M|2|V"
784:"Elbar":126,91:3090:0,1:0,48:0,04:"M|2|V"
688:"Deneb Algedi":48,662:3175:0,4:0,7:0,03:"M|0|V"
413:"Bucklands":464,408:2425:0,4:0,46:0,01:"M|8|V"
2993:"Goslar":999,013:3776:0,5:0,77:0,25:"K|6|V"
487:"Carver":21,423:3065:0,4:0,64:0,06:"M|2|V"
531:"Chenier":582,044:2532:0,3:0,31:0,02:"M|7|V"
2875:"Paulinus":544,507:2458:0,2:0,1:0,04:"M|8|V"
198:"Athenry":35,61:3837:0,8:0,89:0,3:"K|3|V"
1967:"Ozawa":84,824:3044:0,3:0,53:0,07:"M|2|V"
1716:"Minowa":241,777:2717:0,4:0,58:0,02:"M|3|V"
708:"Dicallus":506,271:2724:0,3:0,31:0,04:"M|2|V"
1323:"Kelenfold":206,356:3020:0,2:0,08:0,06:"M|2|V"
991:"Gran":342,166:5210:0,9:1,06:1,19:"G|5|V"
1031:"Haggard":480,751:3011:0,4:0,22:0,03:"M|2|V"
1664:"Mejicanos":506,009:2529:NA:0,18:0,04:"M|7|V"
564:"Claybrooke":372,788:3925:0,6:0,93:0,59:"K|3|V"
1943:"Oporto":545,053:2432:0,4:0,31:0,06:"M|3|V"
557:"Ciampino":371,123:3838:0,6:0,96:0,47:"K|7|V"
1401:"Koskenkorva":520,55:2441:0,1:0,22:0,04:"M|7|V"
1779:"Muskegon":192,158:2626:0,1:0,13:0,05:"M|2|V"
2095:"Quilino":358,63:2709:0,1:0,59:0,01:"M|3|V"
1379:"Knutdor":242,812:4335:0,7:0,76:0,09:"K|2|V"
2257:"Schedar":119,763:3755:0,6:0,95:0,45:"K|3|V"
1652:"Medron":439,319:2590:0,2:0,66:0,02:"M|1|V"
61:"Aldrecht":174,724:2895:0,4:0,13:0,03:"M|4|V"
1365:"Kiruna":430,026:5620:0,9:1,12:NA:"G|2|V"
2963:"Tamaron":1856,995:2440:0,3:0,56:0,06:"M|8|V"
1198:"Ingonish":355,186:3198:0,4:0,08:0,07:"M|2|V"
478:"Carmelita":786,3:2536:0,2:0,25:0,02:"M|0|V"
3020:"Ctesiphon":1093,331:3744:0,6:0,77:0,48:"K|7|V"
351:"Boara":573,029:2493:0,4:0,65:0,04:"M|7|V"
3124:"Star Cluster 752":1375,885:2412:0,2:0,43:0,06:"M|7|V"
1305:"Katlehong":333,063:5121:0,7:0,93:0,37:"K|0|V"
977:"Goldlure":289,919:2894:0,4:0,1:0,02:"M|5|V"
249:"Bamburgh":622,487:4465:0,6:0,88:0,16:"K|1|V"
1521:"Lothan":220,925:4621:0,6:0,79:0,18:"K|3|V"
2680:"Viborg":472,097:3300:0,2:0,46:0,05:"M|1|V"
333:"Bithinia":179,451:2688:0,1:0,13:0,02:"M|7|V"
1646:"McRae":559,604:4671:0,8:0,73:0,28:"K|3|V"
654:"Damevang":351,525:2433:0,3:0,15:0,07:"M|6|V"
13:"Abushiri":422,123:2633:0,3:0,43:0,02:"M|5|V"
852:"Farnsworth":562,32:4795:0,5:0,86:0,45:"K|2|V"
1435:"La Blon":79,491:2446:0,4:0,17:0,04:"M|6|V"
2585:"Trinidad":284,914:2959:0,1:0,08:0,02:"M|1|V"
2305:"Sherwood":576,109:2451:0,3:0,36:0,02:"M|3|V"
595:"Corbeanca":422,446:2624:0,3:0,64:0,06:"M|4|V"
1132:"Hongqiao":325,184:2880:0,2:0,38:0,07:"M|5|V"
3169:"Graystone":1255,592:3643:0,4:0,27:0,04:"M|0|V"
1304:"Katla":346,193:2653:0,2:0,52:0,05:"M|6|V"
1912:"Nunivak":373,058:2759:0,4:0,25:0,07:"M|5|V"
1780:"Muswell":291,781:2674:0,3:0,19:0,06:"M|7|V"
2377:"Sornath":684,636:2803:0,3:0,25:0,02:"M|3|V"
2173:"Rondon":727,218:2998:0,1:0,17:0,06:"M|2|V"
276:"Baxley":457,489:4318:0,6:0,91:0,32:"K|5|V"
1013:"Grunwald":225,298:3194:0,2:0,23:0,02:"M|1|V"
2219:"Saltural":256,829:2571:0,4:0,34:0,04:"M|5|V"
2844:"Zolfo":532,199:4066:0,6:0,9:0,16:"K|2|V"
1848:"New Samarkand":437,038:2785:0,2:0,52:0,01:"M|1|V"
2352:"Skiland":552,08:2704:0,1:0,2:0,03:"M|3|V"
623:"Crichton":631,382:2775:0,3:0,43:0,01:"M|5|V"
2184:"Royal Foxx":441,428:2417:0,4:0,27:0,06:"M|8|V"
3038:"Transfer Station P3":892,752:2812:0,2:0,37:0,07:"M|3|V"
56:"Alchiba":67,755:2536:0,2:0,49:0,05:"M|5|V"
1939:"Oliver":32,57:3818:0,7:0,8:0,27:"K|6|V"
2884:"Belle Isle":634,303:2463:0,4:0,48:0,07:"M|2|V"
1506:"Loeches":214,489:5079:0,5:0,76:0,14:"K|0|V"
1391:"Kolovraty":443,485:2505:NA:0,59:0,07:"M|5|V"
1098:"Hermagor":389,709:2481:0,4:0,53:0,06:"M|6|V"
2370:"Sol":0:4293:0,7:0,83:0,56:"K|5|V"
2565:"Tordenskjold":591,644:3292:0,2:0,57:0,02:"M|0|V"
975:"Goito":335,881:3108:0,4:0,28:0,03:"M|1|V"
2729:"Waycross":142,952:2480:0,2:0,13:0,05:"M|2|V"
2762:"Winfield":537,907:4171:0,5:0,84:0,52:"K|5|V"
3167:"Fell Wind":1301,092:2842:0,4:0,67:0,04:"M|2|V"
3159:"Ahlat":548,611:2494:0,4:0,53:0,04:"M|2|V"
2355:"Skvorec":345,985:3921:0,8:0,77:0,45:"K|2|V"
2876:"Pompey":536,788:2566:0,2:0,33:0,05:"M|5|V"
248:"Baltar":608,476:3794:0,6:0,8:0,4:"K|2|V"
2157:"Rio":99,618:5314:1:1,07:1,44:"G|5|V"
2818:"Zanzibar":383,913:2682:0,2:0,24:0,07:"M|5|V"
28:"Adelson":532,641:2461:0,3:0,1:0,07:"M|5|V"
599:"Corfu":328,473:2593:0,1:0,24:0,02:"M|5|V"
966:"Glenlivet":175,141:2607:0,2:0,22:0,07:"M|3|V"
1244:"Jeju":491,423:4190:0,6:0,81:0,52:"K|4|V"
2787:"Xi Ursae Majoris":24,758:2622:0,4:0,62:0,04:"M|2|V"
1246:"Jeppens":600,4:4479:0,5:0,8:0,39:"K|1|V"
502:"Celebes":140,327:3171:0,2:0,47:0,01:"M|1|V"
49:"Al Jafr":413,007:2761:0,4:0,39:0,01:"M|6|V"
1130:"Homestead":289,467:3073:0,2:0,29:0,03:"M|2|V"
65:"Alexandria":129,525:2899:0,3:0,4:0,07:"M|5|V"
2217:"Salisberg":553,449:2644:0,3:0,08:0,02:"M|6|V"
1228:"Jacomarle":382,846:4723:0,5:0,75:0,53:"K|2|V"
86:"Alorton":363,924:2428:NA:0,54:0,02:"M|8|V"
668:"Dawn":376,42:4004:0,6:0,94:0,2:"K|7|V"
1409:"Kowloon":469,383:2639:0,2:0,6:0,04:"M|5|V"
2837:"Zhongshan":383,677:2858:0,1:0,46:0,04:"M|2|V"
1708:"Milos":232,493:2681:0,1:0,33:0,07:"M|5|V"
2078:"Prydain":365,823:4071:0,6:0,86:0,23:"K|5|V"
774:"Eguilles":236,068:4232:0,5:0,86:0,47:"K|5|V"
1010:"Grosvenor":363,576:5200:1:1,03:1,27:"G|5|V"
2730:"Waypoint":522,306:3976:0,7:0,92:0,36:"K|0|V"
2907:"Independence":508,458:3003:0,1:0,24:0,01:"M|1|V"
563:"Claxton":264,639:2500:0,3:0,57:0,01:"M|2|V"
352:"Boardwalk":198,058:2807:0,4:0,69:0,06:"M|5|V"
1793:"Nakaojo":340,653:3254:0,4:0,61:0,04:"M|0|V"
1593:"Manotick":395,844:2675:0,2:0,22:0,04:"M|5|V"
519:"Chanute":464,329:2889:0,3:0,16:0,03:"M|5|V"
1167:"Icar":422,139:4738:0,7:0,87:0,33:"K|2|V"
1150:"Huesta":433,301:NA:0,8:0,77:0,34:"K|1|V"
2275:"Semenyih":177,932:4366:0,6:0,95:0,23:"K|0|V"
1784:"Naco":571,712:4017:0,7:0,79:0,49:"K|6|V"
770:"Edirne":546,306:3822:0,7:0,93:0,22:"K|6|V"
1065:"Hassi R'mel":401,407:2938:0,3:0,17:0,01:"M|2|V"
2642:"Vaj":205,369:2657:0,3:0,26:0,04:"M|2|V"
2438:"Sunchon":344,672:2858:0,3:0,7:0,08:"M|4|V"
2690:"Vindemiatrix":103,82:2625:NA:0,07:0,04:"M|0|V"
3125:"Star Cluster 889":1728,166:3023:0,3:0,26:0,05:"M|2|V"
253:"Bangor":391,755:3216:0,4:0,3:NA:"M|3|V"
1748:"Monthey":507,606:4296:0,8:0,81:0,25:"K|3|V"
1394:"Konopiste":288,934:2426:0,2:0,14:NA:"M|5|V"
2699:"Voehn":630,055:3794:0,6:0,78:0,29:"K|3|V"
782:"El Kerak":375,541:3054:0,2:0,14:0,05:"M|3|V"
1308:"Kaus Australis":83,64:2465:0,4:0,64:NA:"M|8|V"
2703:"Vortalcoy":491,941:2676:0,3:0,16:0,03:"M|1|V"
1830:"New Ganymede":425,894:4177:0,6:0,71:0,4:"K|2|V"
2591:"Trznadel Cluster":485,686:3724:0,6:0,86:0,32:"K|5|V"
114:"Amber Grove":453,643:2951:0,2:0,43:0,06:"M|5|V"
2649:"Valil'yevskiy":374,641:3392:0,2:0,37:0,05:"M|0|V"
337:"Black Earth":433,006:2541:0,2:0,43:0,06:"M|1|V"
2208:"Saiph":68,188:2437:0,2:0,14:0,02:"M|6|V"
552:"Choudrant":340,676:4475:0,6:0,71:0,57:"K|3|V"
2788:"Xieng Khouang":323,221:3749:0,5:0,9:0,51:"K|7|V"
1309:"Kaus Borealis":97,04:3390:0,2:0,3:0,01:"M|2|V"
2490:"Taran's World":509,069:4019:0,6:0,71:0,34:"K|7|V"
879:"Flatspin":465,383:4012:0,6:0,9:0,13:"K|6|V"
1944:"Orbisonia":215,934:2527:0,3:0,53:0,06:"M|0|V"
147:"Antias":386,847:NA:0,4:0,47:0,01:"M|5|V"
1354:"Kimball":105,922:4162:0,8:0,72:0,6:"K|5|V"
2970:"Zara":1800,775:NA:0,4:0,14:0,06:"M|3|V"
829:"Euschelus":480,108:2442:0,3:0,48:0,04:"M|8|V"
767:"Ebro":578,462:5411:1:1,12:0,89:"G|4|V"
748:"Dubhe":72,383:3122:0,2:0,68:0,04:"M|2|V"
2142:"Renren":444,049:2694:0,3:0,22:0,06:"M|4|V"
2274:"Sekulmun":305,878:3738:0,6:0,79:0,54:"K|0|V"
2044:"Point Barrow":385,425:2613:0,1:0,37:0,01:"M|2|V"
2220:"Saltville":390,801:2826:0,3:0,18:0,08:"M|2|V"
718:"Dili":304,312:3080:0,4:0,34:0,07:"M|3|V"
2179:"Rosetta":515,238:4089:0,6:0,95:0,18:"K|5|V"
1772:"Muphrid":31,339:2703:0,2:0,19:0,03:"M|2|V"
1288:"Matahari":257,944:4501:0,6:0,82:0,09:"K|3|V"
585:"Conley's Patch":301,418:2478:0,3:0,16:0,05:"M|1|V"
3100:"Hibernia":992,235:2886:0,1:0,11:0,04:"M|1|V"
1976:"Pandora":249,55:2705:0,3:0,45:0,01:"M|5|V"
1650:"Mechdur":438,017:2528:0,3:0,64:0,02:"M|0|V"
2400:"Stardawn":353,546:3052:0,2:0,33:0,03:"M|3|V"
2740:"Weistheimer":574,024:3255:0,3:0,12:0,07:"M|2|V"
2574:"Towne":69,721:5564:1:1,02:0,95:"G|2|V"
1821:"New Capetown":362,678:5472:0,9:1,04:0,64:"G|5|V"
1206:"Ipava":279,78:3157:0,1:0,67:0,02:"M|3|V"
2744:"Weldry":423,749:2520:0,4:0,25:0,03:"M|1|V"
570:"Cohagen":488,414:5212:0,9:1:1,36:"G|4|V"
2245:"Sartu":453,73:3388:0,1:0,6:0,01:"M|0|V"
456:"Campbelton":202,328:3197:0,2:0,36:0,07:"M|2|V"
2779:"Wrociaw":320,163:2627:0,2:0,42:0,02:"M|0|V"
1362:"Kirkenlaard":201,043:3927:0,5:0,82:0,49:"K|5|V"
3067:"Kebili":969,362:2644:0,2:0,53:0,07:"M|6|V"
666:"David":141,399:2957:0,3:0,5:0,07:"M|0|V"
277:"Baxter":116,922:3265:0,3:0,43:0,05:"M|2|V"
1897:"Nouasseur":438,41:3293:0,2:0,4:0,05:"M|0|V"
1946:"Orestes":169,614:2435:0,3:0,35:0,03:"M|8|V"
1455:"Langhorne":486,118:3181:0,4:0,41:0,05:"M|1|V"
802:"Enchi":411,702:2501:0,2:0,55:0,02:"M|2|V"
2252:"Savonburg":498,346:3354:0,2:0,61:0,03:"M|0|V"
2845:"Zollikofen":34,823:2854:0,3:0,47:0,01:"M|5|V"
2888:"Carvajal":603,335:2532:0,2:0,58:0,07:"M|1|V"
803:"Enders Cluster":452,549:2559:0,4:0,55:0,07:"M|4|V"
1466:"Laureles":224,82:2944:0,4:0,3:0,03:"M|2|V"
641:"Cynthiana":76,673:4133:0,6:0,96:0,36:"K|5|V"
1977:"Pangkalan":441,984:2980:0,4:0,4:0,08:"M|2|V"
3068:"Kefya":1049,379:2794:NA:0,2:0,02:"M|5|V"
104:"Alto":221,46:5573:0,9:1,08:0,73:"G|4|V"
723:"Dixie":254,729:2678:0,2:0,22:0,03:"M|2|V"
1327:"Kennard":476,896:2654:0,1:0,38:0,03:"M|6|V"
703:"DeWitt":258,632:2947:0,1:0,26:0,05:"M|3|V"
3144:"Amnesty":431,486:3143:0,1:0,49:0,05:"M|3|V"
661:"Danxian":347,841:2604:NA:0,16:0,07:"M|4|V"
2757:"Willowick":336,63:5340:1:1,09:0,86:"G|2|V"
2247:"Sauk City":276,604:2543:0,3:0,67:0,04:"M|5|V"
2110:"Rajkot":375,164:4553:0,5:0,7:0,58:"K|0|V"
1117:"Hivrannee":626,086:3835:0,8:0,82:0,29:"K|2|V"
1175:"Iijima":288,222:3056:0,2:0,11:0,01:"M|3|V"
1868:"Nightwish":446,915:3212:0,4:0,09:0,03:"M|3|V"
444:"Callisto":199,615:5547:0,8:0,97:0,76:"G|3|V"
1054:"Hardcore":513,072:4413:NA:0,87:0,21:"K|2|V"
2351:"Skepptana":563,286:2827:0,4:0,48:0,03:"M|2|V"
2812:"Zalzangor":421,9:2713:0,1:0,53:0,04:"M|4|V"
3134:"Fylovar":672,878:NA:0,1:0,54:0,06:"M|1|V"
2634:"Upano":291,766:3179:0,1:0,27:0,02:"M|2|V"
952:"Gibson":326,654:2559:0,1:0,09:0,03:"M|3|V"
1989:"Parma":363,588:3038:0,2:0,5:0,07:"M|3|V"
377:"Bountiful Harvest":294,93:3564:0,2:0,58:0,06:"M|0|V"
320:"Bhaktapur":82,246:2594:0,1:0,11:0,07:"M|4|V"
1322:"Kelang":409,796:2530:0,4:0,08:0,04:"M|6|V"
1602:"Marathon":317,006:2438:0,3:0,28:0,02:"M|7|V"
2720:"Ward":414,519:3795:0,6:0,92:0,46:"K|2|V"
2097:"Quimper":338,27:5405:1:0,97:0,93:"G|5|V"
1136:"Hornir's Keep":260,551:2548:0,2:0,53:0,03:"M|2|V"
2408:"Sterling":204,247:4726:0,5:0,76:0,54:"K|2|V"
2264:"Schuyler":386,845:2962:0,2:0,5:0,01:"M|3|V"
1760:"Morningside":171,72:3894:0,7:0,83:0,53:"K|6|V"
115:"Ambergrist":270,737:2418:0,4:0,66:0,07:"M|1|V"
39:"Agematsu":314,421:2437:0,4:0,1:0,03:"M|1|V"
1068:"Hawktor":560,441:2578:NA:0,37:0,05:"M|6|V"
2598:"Tuamotu":299,675:2659:0,3:0,41:0,06:"M|2|V"
760:"Dyev":41,191:3073:0,4:0,33:0,04:"M|2|V"
950:"Gibbs":255,686:2556:0,1:0,1:0,05:"M|5|V"
2664:"Vaucluse":522,596:4202:0,5:0,92:0,35:"K|2|V"
1845:"New Rhodes":103,576:2762:0,4:0,25:0,07:"M|6|V"
2056:"Potwin":308,246:2466:0,1:0,45:0,02:"M|7|V"
1001:"Greeley":451,056:3748:0,7:0,96:0,43:"K|5|V"
1432:"Kwangjong-ni":487,865:3208:NA:0,69:0,04:"M|0|V"
349:"Bluford":454,568:2779:0,2:0,34:0,03:"M|5|V"
971:"Gniezno":129,436:4212:0,7:0,76:0,19:"K|3|V"
2795:"Yardley":267,86:3023:0,2:0,5:0,06:"M|3|V"
2915:"Orkney":550,436:2559:0,4:0,22:0,02:"M|6|V"
1917:"Obrenovac":384,352:4546:0,5:0,92:0,34:"K|2|V"
1847:"New Sagan":194,789:3216:0,2:0,12:0,01:"M|1|V"
1514:"Loongana":314,319:4311:0,5:0,75:0,27:"K|5|V"
735:"Dove":181,695:2426:0,4:0,14:0,08:"M|4|V"
2568:"Torrence":317,719:4223:0,7:0,71:0,59:"K|5|V"
278:"Bayeux":554,429:4049:0,6:0,74:0,59:"K|5|V"
1209:"Irian":73,114:3763:0,6:0,92:0,26:"K|3|V"
2005:"Pell":335,266:2662:0,4:0,47:NA:"M|2|V"
817:"Erin":540,152:4079:0,6:0,84:0,23:"K|5|V"
3060:"St. Andreas":687,948:3024:0,4:0,2:0,05:"M|2|V"
3026:"Nouveaux Paris":853,745:2569:0,3:0,38:0,05:"M|3|V"
1007:"Gronholt":534,209:2434:0,4:0,13:NA:"M|2|V"
2816:"Zangul":419,935:5709:1:1,08:0,65:"G|2|V"
2321:"Shitara":96,549:3970:0,7:0,85:0,6:"K|1|V"
2162:"Rochelle":114,885:3380:0,1:0,37:0,02:"M|0|V"
2011:"Perdition":470,573:3019:0,2:0,17:0,08:"M|3|V"
2125:"Recife":396,695:4381:0,7:0,72:0,2:"K|2|V"
1470:"Le Blanc":207,855:2830:0,4:0,42:0,07:"M|0|V"
236:"Badlands Cluster":550,426:2889:0,1:0,34:0,07:"M|4|V"
2279:"Senftenberg":208,994:2868:0,3:0,18:0,06:"M|3|V"
2129:"Regulus":235,654:2973:0,2:0,51:0,02:"M|5|V"
2768:"Wokha":770,124:3987:0,8:0,83:0,53:"K|7|V"
672:"Decatur":340,59:2436:0,1:0,67:0,04:"M|8|V"
2704:"Vorzel":296,098:2661:0,3:0,33:0,05:"M|2|V"
367:"Borden":374,284:2453:0,4:0,59:0,03:"M|3|V"
177:"Arluna":436,74:3197:0,2:0,59:0,06:"M|0|V"
2512:"Tematagi":380,055:3186:0,1:0,41:0,02:"M|3|V"
2826:"Zebebelgenubi":70,604:NA:0,3:0,4:0,06:"M|3|V"
2802:"Yorii":22,621:3008:0,4:0,48:0,03:"M|2|V"
2014:"Pernik":346,195:2824:0,2:0,16:0,02:"M|2|V"
777:"Eilenburg":221,087:2652:0,2:0,16:0,01:"M|2|V"
2194:"Ryerson":330,319:2486:0,2:0,31:0,01:"M|2|V"
2063:"Pressby":215,809:4178:NA:0,94:0,3:"K|2|V"
2771:"Wonju":492,495:2686:0,4:0,51:0,01:"M|6|V"
1314:"Kazanka":500,459:2415:0,3:0,32:0,07:"M|5|V"
1656:"Meghy":541,865:NA:0,2:0,17:0,07:"M|1|V"
1282:"Kaldu":625,535:2963:NA:0,68:0,02:"M|2|V"
1864:"Nexus Ri":466,121:2433:0,3:0,58:0,03:"M|5|V"
404:"Brookeland":445,817:3037:0,3:0,19:0,04:"M|2|V"
287:"Beid":273,758:NA:0,6:0,93:0,4:"K|6|V"
342:"Blandou":305,857:3757:0,5:0,91:0,51:"K|7|V"
376:"Boulsi":800,983:5483:0,8:1,09:1,49:"G|2|V"
1911:"Nuneaton":364,28:2650:0,1:0,22:0,06:"M|5|V"
504:"Centavido":449,868:5077:0,7:0,77:0,43:"K|0|V"
2578:"Trell":403,379:4169:0,6:0,78:0,18:"K|6|V"
374:"Bothwell":483,17:5670:0,9:1,07:0,7:"G|3|V"
899:"Frazer":357,633:2418:0,3:0,57:0,05:"M|8|V"
455:"Cammal":199,065:4709:0,5:0,96:0,22:"K|2|V"
868:"Fiery Plains":553,003:2949:0,4:0,65:0,02:"M|5|V"
677:"Deia":351,022:4007:0,6:0,89:0,14:"K|3|V"
242:"Baliggora":610,608:2870:0,1:0,34:0,03:"M|3|V"
3015:"Valerius":478,527:2772:0,3:0,34:0,06:"M|2|V"
